"Majority.protein.IDs","Protein.IDs","Peptide.counts..unique.","NObs_NoMineral","NObs_Mineral","Mean_NoMineral","Mean_Mineral","pvalue_Gtest_MvsNoM","pvalue_ANOVA_MvsNoM","Log2FC_MvsNoM","Flag_0.05_ANOVA_MvsNoM","Flag_0.05_Gtest_MvsNoM","Neg_Log10_pvalue"
"6129-7703_t_tx1;tr|A0A420P6Y8|A0A420P6Y8_FUSOX;tr|A0A2H3TQH4|A0A2H3TQH4_FUSOX","6129-7703_t_tx1;tr|A0A420P6Y8|A0A420P6Y8_FUSOX;tr|A0A2H3TQH4|A0A2H3TQH4_FUSOX;tr|K3VCK6|K3VCK6_FUSPC;tr|I1RHK2|I1RHK2_GIBZE","26;18;16;8;8",3,3,28.4772425802577,28.4506894719397,1,0.959966706439242,-0.0265531083180406,0,0,0.0177438288984048
"6151-4029_t_tx1","6151-4029_t_tx1","5",3,3,25.1832379800655,25.5907265895878,1,0.374540479224988,0.407488609522346,0,0,0.426501238167404
"6177-16751_t_tx1","6177-16751_t_tx1","5",3,3,28.7395042565088,28.1421942198292,1,0.508610657435575,-0.597310036679559,0,0,0.293614543851681
"6177-16756_t_tx1","6177-16756_t_tx1;tr|A0A420TB44|A0A420TB44_FUSOX;tr|A0A420P7N1|A0A420P7N1_FUSOX;tr|A0A2H3TFI1|A0A2H3TFI1_FUSOX;tr|A0A420NTW4|A0A420NTW4_FUSOX;tr|A0A420Q7Q2|A0A420Q7Q2_FUSOX","10;4;4;4;3;1",3,3,24.4597054787664,27.881186904784,1,0.0334368361548979,3.42148142601761,1,0,1.4757748229039
"618-618_t_tx1","618-618_t_tx1;tr|A0A420SKL4|A0A420SKL4_FUSOX;tr|A0A420NNS7|A0A420NNS7_FUSOX;tr|A0A2H3T5X7|A0A2H3T5X7_FUSOX;tr|A0A420PMR7|A0A420PMR7_FUSOX","4;1;1;1;1",2,3,22.8281382310388,24.1673647926778,0.2076622768584,0.506001141757029,1.33922656163902,0,0,0.295848503203248
"6191-8774_t_tx1;tr|A0A2H3TER7|A0A2H3TER7_FUSOX","6191-8774_t_tx1;tr|A0A2H3TER7|A0A2H3TER7_FUSOX","16;10",3,3,29.3356843870971,28.8211130908346,1,0.113610133421149,-0.514571296262517,0,0,0.944582930133681
"6193-8560_t_tx1","6193-8560_t_tx1","23",3,3,29.3276756641579,25.4835990265448,1,0.00444441971819317,-3.84407663761315,-1,0,2.35218493427484
"6195-7617_t_tx1;tr|A0A420QDA8|A0A420QDA8_FUSOX;tr|A0A2H3T932|A0A2H3T932_FUSOX;tr|V6RH92|V6RH92_GIBZE;tr|K3VHJ5|K3VHJ5_FUSPC","6195-7617_t_tx1;tr|A0A420QDA8|A0A420QDA8_FUSOX;tr|A0A2H3T932|A0A2H3T932_FUSOX;tr|V6RH92|V6RH92_GIBZE;tr|K3VHJ5|K3VHJ5_FUSPC","12;11;10;8;8",3,2,24.5923520103389,23.1734236050411,0.2076622768584,0.463360694864392,-1.41892840529783,0,0,0.334080808542324
"6195-7618_t_tx1;tr|A0A420NG86|A0A420NG86_FUSOX;tr|A0A2H3T9M0|A0A2H3T9M0_FUSOX;tr|K3VEE4|K3VEE4_FUSPC;sp|Q4IBS9|BRO1_GIBZE","6195-7618_t_tx1;tr|A0A420NG86|A0A420NG86_FUSOX;tr|A0A2H3T9M0|A0A2H3T9M0_FUSOX;tr|K3VEE4|K3VEE4_FUSPC;sp|Q4IBS9|BRO1_GIBZE","2;1;1;1;1",3,0,NA,NA,0.0039259170936033,NA,NA,0,-1,NA
"6198-10842_t_tx1","6198-10842_t_tx1","2",1,3,NA,NA,0.05067190234699,NA,NA,0,0,NA
"6199-5465_t_tx1","6199-5465_t_tx1;tr|A0A2H3TIH2|A0A2H3TIH2_FUSOX","6;1",2,2,22.9057858450812,25.1676608999438,NA,0.323746945841607,2.26187505486265,0,0,0.489794319931212
"6204-16647_t_tx1","6204-16647_t_tx1","2",2,2,23.8770442714341,24.454765713748,NA,0.411107674545983,0.577721442313937,0,0,0.386044415747354
"6204-16648_t_tx1","6204-16648_t_tx1;tr|A0A2H3U1X7|A0A2H3U1X7_FUSOX;tr|A0A420TQE8|A0A420TQE8_FUSOX;tr|A0A420MJU7|A0A420MJU7_FUSOX;tr|A0A420MCA0|A0A420MCA0_FUSOX;tr|K3VTT0|K3VTT0_FUSPC","12;2;1;1;0;0",3,3,28.7145755068948,28.3432560009429,1,0.589184831499105,-0.371319505951888,0,0,0.229748442550783
"6204-16652_t_tx1","6204-16652_t_tx1;tr|A0A2H3TQT7|A0A2H3TQT7_FUSOX;tr|K3UXT4|K3UXT4_FUSPC","8;3;1",3,2,24.8126794172077,23.4324448960394,0.2076622768584,0.182563436676523,-1.38023452116828,0,0,0.738586197446008
"6243-11147_t_tx1;tr|A0A420R1W7|A0A420R1W7_FUSOX;tr|A0A2H3TTT2|A0A2H3TTT2_FUSOX;tr|K3V5Q8|K3V5Q8_FUSPC;tr|I1RWI3|I1RWI3_GIBZE","6243-11147_t_tx1;tr|A0A420R1W7|A0A420R1W7_FUSOX;tr|A0A2H3TTT2|A0A2H3TTT2_FUSOX;tr|K3V5Q8|K3V5Q8_FUSPC;tr|I1RWI3|I1RWI3_GIBZE","7;6;6;4;4",3,3,26.072718739067,25.7667892101408,1,0.705269483871347,-0.305929528926221,0,0,0.151644907128032
"6243-11160_t_tx1","6243-11160_t_tx1","1",3,2,21.5122310252403,22.418297274294,0.2076622768584,0.411907124393046,0.90606624905373,0,0,0.385200696371262
"6243-11161_t_tx1","6243-11161_t_tx1;tr|A0A420SAD1|A0A420SAD1_FUSOX;tr|A0A420R1Q8|A0A420R1Q8_FUSOX;tr|A0A420N0D2|A0A420N0D2_FUSOX;tr|A0A2H3TPI7|A0A2H3TPI7_FUSOX","12;3;3;3;3",3,3,23.6856102512505,27.5867460105651,1,0.0174166277014534,3.9011357593146,1,0,1.7590359315574
"6243-11163_t_tx1;tr|K3V4M5|K3V4M5_FUSPC;tr|A0A2H3TD97|A0A2H3TD97_FUSOX;tr|I1RWJ8|I1RWJ8_GIBZE;tr|A0A420N0G4|A0A420N0G4_FUSOX","6243-11163_t_tx1;tr|K3V4M5|K3V4M5_FUSPC;tr|A0A2H3TD97|A0A2H3TD97_FUSOX;tr|I1RWJ8|I1RWJ8_GIBZE;tr|A0A420N0G4|A0A420N0G4_FUSOX","5;4;4;4;4",3,3,25.5523155593703,25.7654563108881,1,0.803120539751111,0.213140751517827,0,0,0.095219266900654
"6243-11164_t_tx1","6243-11164_t_tx1","2",2,3,22.1542325148682,24.3470780572547,0.2076622768584,0.0289243579321104,2.19284554238652,1,0,1.53873627281308
"6254-8084_t_tx1","6254-8084_t_tx1;7489-16248_t_tx1","18;1",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"6284-13471_t_tx1","6284-13471_t_tx1","4",3,3,30.3372849870952,29.2959441433921,1,0.156576320982288,-1.04134084370307,0,0,0.805273915613252
"6288-13905_t_tx1","6288-13905_t_tx1;tr|A0A420TXZ8|A0A420TXZ8_FUSOX;tr|A0A420RTN3|A0A420RTN3_FUSOX;tr|A0A420PF99|A0A420PF99_FUSOX;tr|A0A2H3TBP6|A0A2H3TBP6_FUSOX","8;1;1;1;1",3,3,25.6594064252956,26.1439961091648,1,0.390009348846345,0.484589683869217,0,0,0.40892498245115
"6288-13906_t_tx1;tr|A0A420RTT3|A0A420RTT3_FUSOX;tr|A0A420TXT2|A0A420TXT2_FUSOX;tr|A0A420PF71|A0A420PF71_FUSOX;tr|A0A420MKY6|A0A420MKY6_FUSOX;tr|A0A2H3TW77|A0A2H3TW77_FUSOX","6288-13906_t_tx1;tr|A0A420RTT3|A0A420RTT3_FUSOX;tr|A0A420TXT2|A0A420TXT2_FUSOX;tr|A0A420PF71|A0A420PF71_FUSOX;tr|A0A420MKY6|A0A420MKY6_FUSOX;tr|A0A2H3TW77|A0A2H3TW77_FUSOX","7;4;4;4;4;4",2,3,22.9703403882499,25.2279812951338,0.2076622768584,0.053170099734972,2.25764090688398,0,0,1.27433252504773
"6291-7833_t_tx1;tr|A0A2H3U165|A0A2H3U165_FUSOX;tr|K3VFJ5|K3VFJ5_FUSPC;tr|I1RXB1|I1RXB1_GIBZE","6291-7833_t_tx1;tr|A0A2H3U165|A0A2H3U165_FUSOX;tr|K3VFJ5|K3VFJ5_FUSPC;tr|I1RXB1|I1RXB1_GIBZE","18;12;10;9",3,3,28.5551702522816,25.914450921306,1,0.0829715822273259,-2.64071933097565,0,0,1.08107062804721
"6291-7842_t_tx1","6291-7842_t_tx1;tr|A0A420S8I8|A0A420S8I8_FUSOX;tr|A0A2H3U189|A0A2H3U189_FUSOX;tr|A0A420NCA1|A0A420NCA1_FUSOX;tr|A0A420QS63|A0A420QS63_FUSOX;tr|A0A420U2M0|A0A420U2M0_FUSOX;tr|A0A1C3YIX6|A0A1C3YIX6_GIBZE;tr|A0A420SNI1|A0A420SNI1_FUSOX;tr|A0A420QGZ8|A0A420QGZ8_FUSOX;tr|A0A420PFH8|A0A420PFH8_FUSOX;tr|A0A420MN52|A0A420MN52_FUSOX;tr|A0A420QY66|A0A420QY66_FUSOX;tr|A0A2H3SVF2|A0A2H3SVF2_FUSOX;11887-11887_t_tx1;tr|K3UKY9|K3UKY9_FUSPC;tr|I1RXC1|I1RXC1_GIBZE;tr|A0A420QY95|A0A420QY95_FUSOX;tr|K3VWH7|K3VWH7_FUSPC","7;3;3;3;3;3;1;1;1;1;1;1;1;1;1;1;1;1",3,3,23.8418505733156,26.0235795068132,1,0.141383399086737,2.1817289334976,0,0,0.849601581403903
"6291-7844_t_tx1;tr|A0A420S8R5|A0A420S8R5_FUSOX;tr|A0A420U2H3|A0A420U2H3_FUSOX;tr|A0A2H3TQA9|A0A2H3TQA9_FUSOX","6291-7844_t_tx1;tr|A0A420S8R5|A0A420S8R5_FUSOX;tr|A0A420U2H3|A0A420U2H3_FUSOX;tr|A0A2H3TQA9|A0A2H3TQA9_FUSOX;tr|K3VZN6|K3VZN6_FUSPC;tr|I1RXC2|I1RXC2_GIBZE","4;3;3;3;1;1",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"6291-7855_t_tx1","6291-7855_t_tx1;tr|A0A420S8U2|A0A420S8U2_FUSOX;tr|A0A420NC61|A0A420NC61_FUSOX;tr|A0A2H3TJV3|A0A2H3TJV3_FUSOX;tr|K3UKX9|K3UKX9_FUSPC","6;2;2;2;1",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"6291-7856_t_tx1","6291-7856_t_tx1;tr|A0A420QS82|A0A420QS82_FUSOX","6;1",0,3,NA,NA,0.0039259170936033,NA,NA,0,1,NA
"6291-7860_t_tx1;tr|A0A420S8J0|A0A420S8J0_FUSOX","6291-7860_t_tx1;tr|A0A420S8J0|A0A420S8J0_FUSOX;1017-1616_t_tx1","1;0;0",3,3,23.5271879928704,24.8478777083315,1,0.243178880928509,1.32068971546111,0,0,0.614074144425908
"6349-2054_t_tx1;tr|A0A420RAM5|A0A420RAM5_FUSOX;tr|A0A420MXK7|A0A420MXK7_FUSOX;tr|A0A2H3STK6|A0A2H3STK6_FUSOX","6349-2054_t_tx1;tr|A0A420RAM5|A0A420RAM5_FUSOX;tr|A0A420MXK7|A0A420MXK7_FUSOX;tr|A0A2H3STK6|A0A2H3STK6_FUSOX;tr|K3VVH4|K3VVH4_FUSPC;tr|I1RA80|I1RA80_GIBZE","5;3;3;3;1;1",3,3,23.5936581658723,23.2886246701435,1,0.606557536788443,-0.305033495728857,0,0,0.217127996570633
"6349-2061_t_tx1;tr|A0A2H3TCM4|A0A2H3TCM4_FUSOX","6349-2061_t_tx1;tr|A0A2H3TCM4|A0A2H3TCM4_FUSOX","3;2",3,0,NA,NA,0.0039259170936033,NA,NA,0,-1,NA
"6386-13529_t_tx1","6386-13529_t_tx1","2",3,3,22.6916702590019,23.3358339289095,1,0.395979431471544,0.644163669907652,0,0,0.402327372232077
"6386-13533_t_tx1;tr|A0A420P578|A0A420P578_FUSOX;tr|A0A2H3TPS8|A0A2H3TPS8_FUSOX;tr|K3VP12|K3VP12_FUSPC;tr|I1RSR6|I1RSR6_GIBZE","6386-13533_t_tx1;tr|A0A420P578|A0A420P578_FUSOX;tr|A0A2H3TPS8|A0A2H3TPS8_FUSOX;tr|K3VP12|K3VP12_FUSPC;tr|I1RSR6|I1RSR6_GIBZE","6;5;4;4;4",3,3,24.611609747515,23.7387022976911,1,0.159957174420407,-0.872907449823899,0,0,0.795996276109308
"6386-13537_t_tx1;tr|A0A2H3T553|A0A2H3T553_FUSOX","6386-13537_t_tx1;tr|A0A2H3T553|A0A2H3T553_FUSOX;tr|K3VWK3|K3VWK3_FUSPC;tr|I1RT23|I1RT23_GIBZE","4;2;1;1",3,3,25.6674594413671,24.7318934495879,1,0.394400753333488,-0.935565991779168,0,0,0.404062264196687
"6389-3451_t_tx1;tr|A0A2H3T3M5|A0A2H3T3M5_FUSOX;tr|A0A420T9Q1|A0A420T9Q1_FUSOX;tr|A0A420R8Y1|A0A420R8Y1_FUSOX;tr|I1RBH0|I1RBH0_GIBZE;tr|K3V8I8|K3V8I8_FUSPC","6389-3451_t_tx1;tr|A0A2H3T3M5|A0A2H3T3M5_FUSOX;tr|A0A420T9Q1|A0A420T9Q1_FUSOX;tr|A0A420R8Y1|A0A420R8Y1_FUSOX;tr|I1RBH0|I1RBH0_GIBZE;tr|K3V8I8|K3V8I8_FUSPC","20;14;13;13;12;10",3,3,26.2118783763738,25.5596081128486,1,0.56700329663216,-0.652270263525182,0,0,0.246414416054194
"6392-3626_t_tx1","6392-3626_t_tx1;tr|A0A420RD37|A0A420RD37_FUSOX;tr|A0A2H3TDI8|A0A2H3TDI8_FUSOX","10;3;3",3,3,27.5160504442353,26.5240874264025,1,0.181968476420377,-0.991963017832802,0,0,0.740003841149321
"6392-3628_t_tx1;tr|A0A420S4D5|A0A420S4D5_FUSOX;tr|A0A420RD32|A0A420RD32_FUSOX;tr|A0A2H3TAX9|A0A2H3TAX9_FUSOX","6392-3628_t_tx1;tr|A0A420S4D5|A0A420S4D5_FUSOX;tr|A0A420RD32|A0A420RD32_FUSOX;tr|A0A2H3TAX9|A0A2H3TAX9_FUSOX;tr|A0A420NHE6|A0A420NHE6_FUSOX;tr|K3UEW6|K3UEW6_FUSPC;tr|I1RY67|I1RY67_GIBZE","7;4;4;4;3;2;2",2,3,25.5262189123494,26.7754347442222,0.2076622768584,0.369320621404392,1.2492158318728,0,0,0.432596442383939
"6392-3630_t_tx1;tr|A0A420S489|A0A420S489_FUSOX;tr|A0A420PK91|A0A420PK91_FUSOX;tr|A0A420NHH5|A0A420NHH5_FUSOX;tr|A0A2H3TV05|A0A2H3TV05_FUSOX;tr|A0A420RD31|A0A420RD31_FUSOX","6392-3630_t_tx1;tr|A0A420S489|A0A420S489_FUSOX;tr|A0A420PK91|A0A420PK91_FUSOX;tr|A0A420NHH5|A0A420NHH5_FUSOX;tr|A0A2H3TV05|A0A2H3TV05_FUSOX;tr|A0A420RD31|A0A420RD31_FUSOX;tr|K3V9T6|K3V9T6_FUSPC;tr|A0A0E0SFX8|A0A0E0SFX8_GIBZE","3;2;2;2;2;2;1;1",3,3,23.6956906051617,24.0270801402127,1,0.656645770986123,0.331389535050999,0,0,0.182668848390268
"6399-7256_t_tx1","6399-7256_t_tx1","6",3,3,27.1672875322402,25.1101494273251,1,0.0212753713269826,-2.05713810491505,-1,0,1.67212285127382
"6415-8072_t_tx1","6415-8072_t_tx1","2",3,2,24.1691699610836,23.3946771554194,0.2076622768584,0.198950400910409,-0.774492805664153,0,0,0.701255181357989
"6415-8076_t_tx1;tr|A0A420P334|A0A420P334_FUSOX;tr|A0A2H3TNV1|A0A2H3TNV1_FUSOX","6415-8076_t_tx1;tr|A0A420P334|A0A420P334_FUSOX;tr|A0A2H3TNV1|A0A2H3TNV1_FUSOX;tr|A0A098DMQ4|A0A098DMQ4_GIBZE;tr|K3URM4|K3URM4_FUSPC","24;15;15;7;7",3,3,30.2904273133806,30.5120903142932,1,0.30022474291063,0.221663000912653,0,0,0.522553518399414
"6415-8083_t_tx1","6415-8083_t_tx1;tr|A0A420RBE4|A0A420RBE4_FUSOX;tr|A0A420R252|A0A420R252_FUSOX;tr|A0A420PJ12|A0A420PJ12_FUSOX;tr|A0A420NP51|A0A420NP51_FUSOX;tr|A0A2H3T493|A0A2H3T493_FUSOX;tr|A0A420S5C1|A0A420S5C1_FUSOX;tr|A0A420NRW0|A0A420NRW0_FUSOX;tr|A0A2H3TBM6|A0A2H3TBM6_FUSOX;tr|A0A420P9U6|A0A420P9U6_FUSOX;tr|K3W1Z2|K3W1Z2_FUSPC;tr|A0A1C3YJZ1|A0A1C3YJZ1_GIBZE","16;1;1;1;1;1;1;1;1;1;1;1",3,3,26.5879873511171,25.620388317986,1,0.275510110074431,-0.967599033131176,0,0,0.559862459719728
"6423-4364_t_tx1;tr|A0A2H3SMB8|A0A2H3SMB8_FUSOX","6423-4364_t_tx1;tr|A0A2H3SMB8|A0A2H3SMB8_FUSOX","8;6",3,3,28.1909056630422,28.4281013806558,1,0.256162792030819,0.237195717613538,0,0,0.591483951832608
"6423-4367_t_tx1","6423-4367_t_tx1;tr|K3VWD6|K3VWD6_FUSPC;tr|I1S062|I1S062_GIBZE;tr|A0A420QF61|A0A420QF61_FUSOX;tr|A0A420NJW1|A0A420NJW1_FUSOX;tr|A0A420MY66|A0A420MY66_FUSOX;tr|A0A2H3SR25|A0A2H3SR25_FUSOX","10;2;2;2;2;2;2",3,3,26.4101194450921,26.0407148403417,1,0.435844520745641,-0.369404604750351,0,0,0.360668409411919
"6462-6670_t_tx1;tr|A0A2H3SS48|A0A2H3SS48_FUSOX","6462-6670_t_tx1;tr|A0A2H3SS48|A0A2H3SS48_FUSOX;tr|I1RHZ7|I1RHZ7_GIBZE;tr|K3VF84|K3VF84_FUSPC","9;8;3;2",3,1,NA,NA,0.05067190234699,NA,NA,0,0,NA
"6462-6672_t_tx1","6462-6672_t_tx1;tr|A0A420QLZ9|A0A420QLZ9_FUSOX;tr|A0A420MUJ9|A0A420MUJ9_FUSOX;tr|A0A2H3SI88|A0A2H3SI88_FUSOX;tr|K3VYY4|K3VYY4_FUSPC;tr|I1RHZ5|I1RHZ5_GIBZE","19;9;9;9;4;4",2,2,27.4504571117237,24.8466218625288,NA,0.329005500319483,-2.60383524919493,0,0,0.482796841446888
"6462-6674_t_tx1","6462-6674_t_tx1;tr|K3VC57|K3VC57_FUSPC;tr|A0A420RJG3|A0A420RJG3_FUSOX;tr|A0A2H3SM88|A0A2H3SM88_FUSOX;tr|K3VC87|K3VC87_FUSPC;tr|A0A420QTP9|A0A420QTP9_FUSOX;tr|A0A2H3TIV6|A0A2H3TIV6_FUSOX;tr|A0A0E0SJU2|A0A0E0SJU2_GIBZE;6708-2278_t_tx1","14;0;1;1;0;0;0;0;0",3,3,27.3365591337524,27.3976688156063,1,0.958842829357817,0.0611096818538712,0,0,0.0182525752450436
"6468-2715_t_tx1","6468-2715_t_tx1;tr|A0A420QPP0|A0A420QPP0_FUSOX;tr|A0A420MF23|A0A420MF23_FUSOX;tr|A0A2H3TQQ2|A0A2H3TQQ2_FUSOX","16;1;1;1",3,3,27.3289011321417,27.6923317710589,1,0.691615266609626,0.363430638917215,0,0,0.160135428742331
"6492-10746_t_tx1;tr|A0A2H3TIU4|A0A2H3TIU4_FUSOX;tr|A0A420R4R1|A0A420R4R1_FUSOX","6492-10746_t_tx1;tr|A0A2H3TIU4|A0A2H3TIU4_FUSOX;tr|A0A420R4R1|A0A420R4R1_FUSOX;tr|A0A1C3YKN4|A0A1C3YKN4_GIBZE;tr|K3VY36|K3VY36_FUSPC","35;26;20;13;13",3,3,32.1432921684523,30.4766301907517,1,0.197260887858325,-1.66666197770058,0,0,0.704959016477013
"6492-10747_t_tx1;tr|A0A2H3U3D5|A0A2H3U3D5_FUSOX;tr|I1S2A8|I1S2A8_GIBZE;tr|K3V9A9|K3V9A9_FUSPC","6492-10747_t_tx1;tr|A0A2H3U3D5|A0A2H3U3D5_FUSOX;tr|I1S2A8|I1S2A8_GIBZE;tr|K3V9A9|K3V9A9_FUSPC","44;39;31;30",3,3,29.0414348736465,29.6856963721948,1,0.179070196646495,0.644261498548222,0,0,0.746976689466562
"6492-10755_t_tx1;tr|A0A2H3TJ58|A0A2H3TJ58_FUSOX","6492-10755_t_tx1;tr|A0A2H3TJ58|A0A2H3TJ58_FUSOX;tr|K3UED1|K3UED1_FUSPC;tr|I1S2B6|I1S2B6_GIBZE","24;14;1;1",3,3,26.6676164703529,26.2055411589435,1,0.487694490812697,-0.462075311409443,0,0,0.311852150340686
"6492-10757_t_tx1;tr|V6RTJ8|V6RTJ8_GIBZE;tr|K3V9A5|K3V9A5_FUSPC","6492-10757_t_tx1;tr|V6RTJ8|V6RTJ8_GIBZE;tr|K3V9A5|K3V9A5_FUSPC","3;0;0",3,3,30.2687750096044,30.2013347500203,1,0.588105853834657,-0.067440259584032,0,0,0.230544497735461
"6492-10759_t_tx1;tr|A0A420QTN8|A0A420QTN8_FUSOX;tr|A0A2H3TSC1|A0A2H3TSC1_FUSOX;tr|K3V008|K3V008_FUSPC;tr|I1S2B9|I1S2B9_GIBZE","6492-10759_t_tx1;tr|A0A420QTN8|A0A420QTN8_FUSOX;tr|A0A2H3TSC1|A0A2H3TSC1_FUSOX;tr|K3V008|K3V008_FUSPC;tr|I1S2B9|I1S2B9_GIBZE","24;20;20;15;15",3,3,30.0450423942117,30.9597427383528,1,0.0717425749797628,0.914700344141107,0,0,1.14422303971145
"6492-10760_t_tx1;tr|A0A420R4Q1|A0A420R4Q1_FUSOX;tr|A0A2H3TIZ6|A0A2H3TIZ6_FUSOX;tr|I1S2C0|I1S2C0_GIBZE;tr|K3W2Y4|K3W2Y4_FUSPC","6492-10760_t_tx1;tr|A0A420R4Q1|A0A420R4Q1_FUSOX;tr|A0A2H3TIZ6|A0A2H3TIZ6_FUSOX;tr|I1S2C0|I1S2C0_GIBZE;tr|K3W2Y4|K3W2Y4_FUSPC","25;20;19;19;19",3,3,27.6585855956708,27.5717667604098,1,0.839288496810484,-0.0868188352610417,0,0,0.0760887292352403
"6492-10761_t_tx1;tr|A0A420QTK6|A0A420QTK6_FUSOX;tr|A0A2H3TJ11|A0A2H3TJ11_FUSOX","6492-10761_t_tx1;tr|A0A420QTK6|A0A420QTK6_FUSOX;tr|A0A2H3TJ11|A0A2H3TJ11_FUSOX","9;6;6",3,3,31.5924120263897,32.6210331643925,1,0.0709332752398711,1.02862113800274,0,0,1.14914998677824
"6522-16512_t_tx1","6522-16512_t_tx1;tr|A0A420PP55|A0A420PP55_FUSOX;tr|A0A420TDF4|A0A420TDF4_FUSOX;tr|A0A420NJZ9|A0A420NJZ9_FUSOX;tr|A0A420MFG4|A0A420MFG4_FUSOX;tr|A0A2H3SI26|A0A2H3SI26_FUSOX","18;2;2;2;2;2",3,3,28.4011993370221,27.2978389264926,1,0.0694491861156332,-1.10336041052952,0,0,1.15833283945208
"6532-11624_t_tx1;tr|A0A420U855|A0A420U855_FUSOX;tr|A0A420S172|A0A420S172_FUSOX;tr|A0A420QPL9|A0A420QPL9_FUSOX;tr|A0A420NZJ8|A0A420NZJ8_FUSOX;tr|A0A2H3SKY7|A0A2H3SKY7_FUSOX","6532-11624_t_tx1;tr|A0A420U855|A0A420U855_FUSOX;tr|A0A420S172|A0A420S172_FUSOX;tr|A0A420QPL9|A0A420QPL9_FUSOX;tr|A0A420NZJ8|A0A420NZJ8_FUSOX;tr|A0A2H3SKY7|A0A2H3SKY7_FUSOX;tr|K3VUA2|K3VUA2_FUSPC;tr|I1RFZ3|I1RFZ3_GIBZE","14;11;11;11;11;11;5;5",3,3,26.2128006664428,26.0127747857349,1,0.303342597182848,-0.200025880707837,0,0,0.518066599176728
"6532-11626_t_tx1","6532-11626_t_tx1","4",3,2,25.13387092329,25.0772334863054,0.2076622768584,0.913546142761729,-0.056637436984655,0,0,0.0392695117589568
"6547-6096_t_tx1","6547-6096_t_tx1","2",3,3,24.3939499599119,27.9164502184482,1,0.0759552967164448,3.52250025853626,0,0,1.11944193536912
"6557-13239_t_tx1;tr|A0A420TY54|A0A420TY54_FUSOX;tr|A0A420RTK5|A0A420RTK5_FUSOX;tr|A0A420MXA3|A0A420MXA3_FUSOX;tr|A0A2H3TKU2|A0A2H3TKU2_FUSOX","6557-13239_t_tx1;tr|A0A420TY54|A0A420TY54_FUSOX;tr|A0A420RTK5|A0A420RTK5_FUSOX;tr|A0A420MXA3|A0A420MXA3_FUSOX;tr|A0A2H3TKU2|A0A2H3TKU2_FUSOX;tr|K3UPV8|K3UPV8_FUSPC;tr|I1RV65|I1RV65_GIBZE","3;2;2;2;2;1;1",1,3,NA,NA,0.05067190234699,NA,NA,0,0,NA
"6557-13242_t_tx1;tr|A0A420P0L8|A0A420P0L8_FUSOX;tr|A0A420MXD4|A0A420MXD4_FUSOX;tr|A0A2H3TC89|A0A2H3TC89_FUSOX;tr|A0A2H3U3W0|A0A2H3U3W0_FUSOX;tr|K3W0M0|K3W0M0_FUSPC;tr|A0A1C3YM82|A0A1C3YM82_GIBZE;tr|A0A420QGY7|A0A420QGY7_FUSOX;tr|A0A420M8D2|A0A420M8D2_FUSOX","6557-13242_t_tx1;tr|A0A420P0L8|A0A420P0L8_FUSOX;tr|A0A420MXD4|A0A420MXD4_FUSOX;tr|A0A2H3TC89|A0A2H3TC89_FUSOX;tr|A0A2H3U3W0|A0A2H3U3W0_FUSOX;tr|K3W0M0|K3W0M0_FUSPC;tr|A0A1C3YM82|A0A1C3YM82_GIBZE;tr|A0A420QGY7|A0A420QGY7_FUSOX;tr|A0A420M8D2|A0A420M8D2_FUSOX;tr|A0A420M4K5|A0A420M4K5_FUSOX;tr|A0A420M4K1|A0A420M4K1_FUSOX;tr|A0A420QGZ5|A0A420QGZ5_FUSOX;tr|A0A420M4S2|A0A420M4S2_FUSOX;tr|A0A420M4S1|A0A420M4S1_FUSOX;tr|A0A420M594|A0A420M594_FUSOX","18;16;15;15;15;14;14;13;10;2;2;1;1;1;1",3,3,25.1490387093403,26.0360601929132,1,0.116144677227009,0.88702148357287,0,0,0.935000688609402
"6564-17418_t_tx1;sp|I1RJD6|C9MT1_GIBZE","6564-17418_t_tx1;sp|I1RJD6|C9MT1_GIBZE;tr|A0A420R9G1|A0A420R9G1_FUSOX;tr|A0A2H3TYQ7|A0A2H3TYQ7_FUSOX;tr|A0A420T3Y5|A0A420T3Y5_FUSOX;tr|A0A420NIU9|A0A420NIU9_FUSOX;tr|K3VLW1|K3VLW1_FUSPC","4;2;1;1;1;1;1",3,3,24.0772951026906,23.2047195899797,1,0.328992783787198,-0.87257551271097,0,0,0.482813627873036
"6564-17421_t_tx1","6564-17421_t_tx1;tr|K3W0Q3|K3W0Q3_FUSPC;tr|I1RJF8|I1RJF8_GIBZE","8;1;1",3,3,27.4236619483059,28.7380997282332,1,0.121030096517565,1.31443777992729,0,0,0.917106620375959
"6564-17430_t_tx1","6564-17430_t_tx1;tr|A0A420T3U2|A0A420T3U2_FUSOX;tr|A0A420NIT3|A0A420NIT3_FUSOX;tr|A0A2H3U2Y9|A0A2H3U2Y9_FUSOX;tr|K3W0Q7|K3W0Q7_FUSPC;tr|I1RJD9|I1RJD9_GIBZE","7;2;2;2;1;1",2,3,23.3266655731296,28.3025531654746,0.2076622768584,0.250667364616935,4.97588759234496,0,0,0.600902204890542
