"Majority.protein.IDs","no_mineral_MPLEx_01","no_mineral_MPLEx_02","no_mineral_MPLEx_03","mineral_MPLEx_01","mineral_MPLEx_02","mineral_MPLEx_03"
"1270-5993_t_tx1;tr|A0A420R6F5|A0A420R6F5_FUSOX;tr|A0A2H3T7R4|A0A2H3T7R4_FUSOX",26.1200933606208,25.5085037875537,27.3545010016876,28.4976376550081,29.1380569080207,26.9097974065332
"1270-8409_t_tx3",22.907160072063,23.9421654042559,22.4097481150699,NA,NA,NA
"1270-8410_t_tx1;tr|A0A420MTT6|A0A420MTT6_FUSOX;tr|A0A2H3TK98|A0A2H3TK98_FUSOX;tr|K3W1A5|K3W1A5_FUSPC;tr|I1RPS2|I1RPS2_GIBZE;tr|A0A0X8IIG8|A0A0X8IIG8_9HYPO",28.018102355407,28.6895830101339,28.0072318663702,27.5803794614582,27.3833482598464,28.0463691716784
"1270-8412_t_tx1",NA,25.0954605981796,23.9752397317342,27.4120380990782,27.6374563962741,26.8592901369622
"1270-8415_t_tx1;tr|A0A420RIY6|A0A420RIY6_FUSOX;tr|A0A420NI68|A0A420NI68_FUSOX;tr|A0A420MTS2|A0A420MTS2_FUSOX;tr|A0A2H3T0M3|A0A2H3T0M3_FUSOX;tr|A0A1C3YKF2|A0A1C3YKF2_GIBZE;tr|K3UVT6|K3UVT6_FUSPC",27.6136892901986,27.6584208712919,28.1706423551858,28.5715939541566,28.1415686069474,28.0009968904556
"1270-8417_t_tx1;tr|A0A420NI65|A0A420NI65_FUSOX;tr|A0A2H3TGN4|A0A2H3TGN4_FUSOX",26.4431482789088,27.7654521060781,26.9271179906727,27.2055339543225,27.5411892217423,26.3896818827232
"1270-8420_t_tx1;tr|A0A2H3TKB1|A0A2H3TKB1_FUSOX;tr|A0A420NI63|A0A420NI63_FUSOX;tr|K3UVU3|K3UVU3_FUSPC;tr|I1SB04|I1SB04_GIBZE;tr|A0A420PQ86|A0A420PQ86_FUSOX;tr|A0A420RIU3|A0A420RIU3_FUSOX",23.5600892741576,22.4293549534729,24.1741419989758,23.5971652490837,23.5541602537556,23.8798415789529
"1270-8422_t_tx1;tr|A0A2H3T991|A0A2H3T991_FUSOX;tr|A0A420PQ59|A0A420PQ59_FUSOX",29.1649349876326,30.4120993036006,29.5208164039285,30.7625663805384,31.071841867717,29.5962901823132
"1270-8423_t_tx1;tr|A0A2H3T0Q1|A0A2H3T0Q1_FUSOX;tr|K3VRZ0|K3VRZ0_FUSPC;tr|I1RPR1|I1RPR1_GIBZE",29.1998488354128,30.2360545497084,29.3118926512342,30.291633110205,30.1361341052883,29.7132501408298
"1270-8424_t_tx1;tr|A0A2H3T0P8|A0A2H3T0P8_FUSOX;tr|A0A420N0Z1|A0A420N0Z1_FUSOX",27.4852159901707,25.631184603746,27.4675154410412,27.1693563288077,27.2756347633939,28.4560555739031
"tr|A0A2H3T0N9|A0A2H3T0N9_FUSOX;1270-8425_t_tx1;tr|A0A420RIV3|A0A420RIV3_FUSOX;tr|K3VNL2|K3VNL2_FUSPC;tr|I1RPQ7|I1RPQ7_GIBZE",31.7979419183835,31.0461028871803,31.4997549755443,29.7074701675783,28.5568100120738,30.8227077238766
"1270-8430_t_tx1;tr|A0A420PJP5|A0A420PJP5_FUSOX;tr|A0A420NLJ9|A0A420NLJ9_FUSOX;tr|A0A420N0V5|A0A420N0V5_FUSOX",22.7219617206339,21.6636493306115,22.2222559818425,23.444218272067,22.5315307519101,21.8862181899325
"tr|A0A2H3T0R0|A0A2H3T0R0_FUSOX;1270-8433_t_tx1;tr|A0A420PJM5|A0A420PJM5_FUSOX",22.1014691988598,22.6987332099428,22.4043900409801,NA,NA,22.5156465086702
"1270-8434_t_tx1;tr|A0A420RIS4|A0A420RIS4_FUSOX;tr|A0A420N0T2|A0A420N0T2_FUSOX;tr|A0A2H3T0Q5|A0A2H3T0Q5_FUSOX;tr|K3W1Z5|K3W1Z5_FUSPC;tr|A0A1C3YJX9|A0A1C3YJX9_GIBZE",25.4327132455764,24.1772200178067,25.3479053941021,24.9719882924032,24.4437367097337,25.9482939651881
"1270-8436_t_tx1",24.4366642453386,24.8768161380184,24.9055872549643,NA,NA,NA
"1270-8440_t_tx1;tr|A0A2H3T0S7|A0A2H3T0S7_FUSOX",33.5743115018367,33.3929520808837,33.3756555423593,32.7697252118992,31.9691268198304,32.8898289468341
"tr|I1RPP4|I1RPP4_GIBZE;tr|A0A2H3TC47|A0A2H3TC47_FUSOX;1270-8441_t_tx1;tr|K3UVW8|K3UVW8_FUSPC",28.6252928666411,29.2308985695843,28.5427910349961,28.7818334275908,29.0312989395585,28.9459988991863
"tr|K3VNM7|K3VNM7_FUSPC;tr|I1RPP3|I1RPP3_GIBZE;tr|A0A2H3T9B4|A0A2H3T9B4_FUSOX;1270-8442_t_tx1",30.8858580470265,30.68012569356,30.7432888135988,30.5264343666013,30.2171262985598,30.1283067008111
"1270-8451_t_tx1;tr|A0A2H3T9C8|A0A2H3T9C8_FUSOX;tr|A0A420PAJ5|A0A420PAJ5_FUSOX;tr|A0A420N0Z4|A0A420N0Z4_FUSOX",28.4234031496844,28.1242719671464,27.9649798874919,24.8527439702195,25.1466657552914,26.5763129937106
"tr|A0A420R970|A0A420R970_FUSOX;tr|A0A420NX70|A0A420NX70_FUSOX;tr|A0A2H3T6X6|A0A2H3T6X6_FUSOX;1272-2640_t_tx1",24.2774223256634,23.5277775794894,24.9863121618876,23.9507356206137,NA,26.2791084779093
"1273-3283_t_tx1",25.7548926672797,25.5942526498363,25.2686909202687,23.8658038000709,NA,25.9752231035071
"1273-3284_t_tx1",26.0982213499681,26.1898046225197,25.1622867290161,NA,NA,24.781636692236
"1274-1275_t_tx1;tr|K3VKG6|K3VKG6_FUSPC;tr|I1S6M3|I1S6M3_GIBZE",24.8882763595166,24.1295501193972,22.6335020601229,24.039575785396,24.850946794767,26.0608101535833
"1274-6272_t_tx1",25.1151422574324,23.6760829060434,24.6559394027454,28.3951223830471,29.7226650420259,25.35802263667
"tr|K3VEK1|K3VEK1_FUSPC;tr|I1RMS1|I1RMS1_GIBZE;tr|A0A2H3T8S0|A0A2H3T8S0_FUSOX;1274-6276_t_tx1",23.0253354757137,22.3426948945836,23.4032418132744,NA,NA,NA
"1274-6277_t_tx1",25.2951957579418,26.1810797049115,24.9578987196288,NA,NA,24.2304794713668
"1274-6278_t_tx1;tr|A0A2H3TB92|A0A2H3TB92_FUSOX",28.2198120824547,28.7671070522157,28.4881774148698,27.5859146095394,26.1965763832483,27.8110884024941
"1275-12964_t_tx1;tr|A0A2H3TCV4|A0A2H3TCV4_FUSOX;tr|K3VMW3|K3VMW3_FUSPC;tr|I1RS66|I1RS66_GIBZE",29.21841213626,29.1797762462143,29.1435920540834,27.7052719975038,26.6265642239932,28.2675765780907
"1275-12971_t_tx1;tr|A0A0E0SFI7|A0A0E0SFI7_GIBZE;tr|K3VJW1|K3VJW1_FUSPC;tr|A0A420RLE1|A0A420RLE1_FUSOX;tr|A0A420PDN4|A0A420PDN4_FUSOX;tr|A0A420NP30|A0A420NP30_FUSOX;tr|A0A2H3T4C7|A0A2H3T4C7_FUSOX",22.9684210217019,22.207178858361,23.8048391426691,23.778629838708,23.7010617346505,23.5637164868099
"tr|A0A2H3SWM8|A0A2H3SWM8_FUSOX;1277-16676_t_tx1;tr|I1RAM7|I1RAM7_GIBZE;tr|K3VT55|K3VT55_FUSPC",28.1092716101773,28.3221143076656,28.2614829909828,28.1906180941381,27.505886809455,27.8515522654972
"1277-16678_t_tx1;tr|A0A420NMF1|A0A420NMF1_FUSOX;tr|A0A2H3STZ1|A0A2H3STZ1_FUSOX;tr|I1RAM9|I1RAM9_GIBZE;tr|K3V0C0|K3V0C0_FUSPC",29.7671543537294,29.4802128033995,29.9413283102182,28.0358443604096,27.2881715862193,29.0898000981362
"1277-16679_t_tx1;tr|A0A420TUD9|A0A420TUD9_FUSOX;tr|A0A2H3STA8|A0A2H3STA8_FUSOX",29.0089608800055,28.7271746849346,29.1108264369154,27.9663406766798,27.6409227483522,28.8224780192823
"1277-16681_t_tx1;tr|A0A420TUP4|A0A420TUP4_FUSOX;tr|A0A2H3T4N4|A0A2H3T4N4_FUSOX;tr|K3VNK1|K3VNK1_FUSPC;tr|I1RAN2|I1RAN2_GIBZE",29.2383715640584,28.9123358034826,29.1446825390661,28.551303177401,28.9749179052101,28.2678880631673
"1277-16684_t_tx1;tr|A0A420NMF7|A0A420NMF7_FUSOX;tr|A0A2H3STB0|A0A2H3STB0_FUSOX;tr|A0A420QNR6|A0A420QNR6_FUSOX;tr|A0A420PHW2|A0A420PHW2_FUSOX",27.0382414599107,27.4028117606663,25.2798508772801,25.651770287014,24.9219631211649,23.4934286392436
"1277-16685_t_tx1;tr|A0A2H3ST71|A0A2H3ST71_FUSOX;tr|A0A420TVZ2|A0A420TVZ2_FUSOX;tr|A0A420PHV8|A0A420PHV8_FUSOX;tr|A0A420QNW6|A0A420QNW6_FUSOX;tr|K3VL07|K3VL07_FUSPC;tr|I1RAQ4|I1RAQ4_GIBZE",28.8091511845608,28.1546088592415,29.054378169663,28.3725770560118,28.3350189451332,28.6820558316987
"tr|A0A420QP26|A0A420QP26_FUSOX;tr|A0A420PHY5|A0A420PHY5_FUSOX;tr|A0A420TVH0|A0A420TVH0_FUSOX;1277-16690_t_tx1;tr|A0A2H3SU21|A0A2H3SU21_FUSOX;tr|A0A420NMC4|A0A420NMC4_FUSOX;tr|K3VL09|K3VL09_FUSPC;tr|I1RAQ0|I1RAQ0_GIBZE",23.2088461123011,20.5813792394915,23.2110939922587,21.2276854702471,NA,NA
"tr|A0A420PHZ6|A0A420PHZ6_FUSOX;tr|A0A420QNT2|A0A420QNT2_FUSOX;tr|A0A420TUU7|A0A420TUU7_FUSOX;tr|A0A420NMC9|A0A420NMC9_FUSOX;tr|A0A2H3ST79|A0A2H3ST79_FUSOX;1277-16693_t_tx1;tr|A0A1C3YHM4|A0A1C3YHM4_GIBZE;tr|K3VK99|K3VK99_FUSPC",23.2748282029073,21.5474869689603,22.2675750154547,NA,NA,NA
"12790-12790_t_tx1;tr|A0A2H3T8T6|A0A2H3T8T6_FUSOX",26.0518969162412,27.1402410473798,26.2209130728528,25.5864406606085,25.3341484289314,25.1699458441294
"1279-8564_t_tx1;tr|A0A420NVZ5|A0A420NVZ5_FUSOX",23.8269112327528,24.2681538018183,23.5759347461306,24.7729717214819,23.560655982667,23.232200200654
"tr|A0A420TMS4|A0A420TMS4_FUSOX;tr|A0A2H3TTF3|A0A2H3TTF3_FUSOX;12805-12805_t_tx1;tr|V6RR38|V6RR38_GIBZE;tr|K3UD48|K3UD48_FUSPC",24.818421528096,27.4900885870887,24.1886716029284,NA,NA,24.7200160932592
"12806-12806_t_tx1",23.3735674100136,22.8903751518716,23.2947311627374,22.7187997881882,NA,21.9510070250434
"1281-13877_t_tx1;tr|A0A2H3T2U4|A0A2H3T2U4_FUSOX;tr|K3W2P2|K3W2P2_FUSPC;sp|Q4INI2|CAPZB_GIBZE",27.8614168994507,27.3453560866399,27.7775420219417,27.8391675968882,26.6519594364847,27.5364660223851
"1281-2840_t_tx1",22.2337012672239,22.6066198384739,22.7544987594491,21.7549647725724,NA,21.4411495779793
"1281-7129_t_tx1;tr|A0A2H3U1X8|A0A2H3U1X8_FUSOX",29.990502300473,30.3957219205041,30.3951374325625,31.6303725028808,32.6410237253928,31.3636901437334
"1281-7142_t_tx1;tr|A0A2H3THN4|A0A2H3THN4_FUSOX",27.647120910873,27.3355831242381,27.4173194005135,25.6943648446401,24.0259445594702,27.0649507080661
"1281-7162_t_tx1",21.9839038010775,22.1250674776328,22.967539745707,23.221792313452,25.2219792308447,24.5505994423629
"1281-7166_t_tx1",24.7866152859872,23.290420210819,23.9645009050702,25.4544211789154,25.4834081033593,25.1444329738258
"1281-7167_t_tx1;tr|A0A420N005|A0A420N005_FUSOX;tr|A0A2H3U217|A0A2H3U217_FUSOX;tr|K3VJQ8|K3VJQ8_FUSPC;tr|A0A1C3YK54|A0A1C3YK54_GIBZE",27.6952530147683,27.3923178481382,27.890033793153,27.9326724025369,27.7128445181382,28.5343961582698
"tr|A0A420RRF1|A0A420RRF1_FUSOX;tr|A0A2H3TR31|A0A2H3TR31_FUSOX;1281-7170_t_tx1;tr|K3W051|K3W051_FUSPC;tr|I1RNI6|I1RNI6_GIBZE",25.9361797776842,24.1162823583996,24.7599328017383,25.9842293174839,23.3761062912418,25.4655646796002
"tr|A0A2H3THP3|A0A2H3THP3_FUSOX;1281-7173_t_tx1;tr|K3VGQ4|K3VGQ4_FUSPC;tr|A0A420S8S2|A0A420S8S2_FUSOX;tr|A0A1C3YJQ2|A0A1C3YJQ2_GIBZE",26.2769298011408,26.039548875826,26.3671948162595,NA,NA,25.643789919691
"1281-7177_t_tx1;tr|A0A2H3U227|A0A2H3U227_FUSOX;tr|A0A420S8J5|A0A420S8J5_FUSOX;tr|A0A420N034|A0A420N034_FUSOX",23.8815400280207,24.1679620499456,23.931061061413,23.6023070660675,23.6689147532673,23.7296970223274
"1281-7183_t_tx1;tr|A0A2H3TKM7|A0A2H3TKM7_FUSOX;tr|A0A420S7Y1|A0A420S7Y1_FUSOX;tr|A0A420RRG1|A0A420RRG1_FUSOX",30.0564616985831,26.9410277694075,30.0775935106176,28.8547905582891,29.2719954542953,29.6886048468817
"1281-7184_t_tx1;tr|A0A420PR16|A0A420PR16_FUSOX;tr|A0A420N029|A0A420N029_FUSOX;tr|A0A2H3TY33|A0A2H3TY33_FUSOX;tr|K3VJP9|K3VJP9_FUSPC;tr|A0A098E0Z5|A0A098E0Z5_GIBZE",25.7835344533491,24.8375548653887,25.2119114432759,25.0063088509548,25.8565629584769,24.9524856677732
"1281-7186_t_tx1;tr|K3W049|K3W049_FUSPC;tr|I1RNH7|I1RNH7_GIBZE",22.2228461425444,NA,NA,22.4559956915273,23.3213700680546,22.3046061957455
"1283-5672_t_tx1;tr|A0A2H3SJ22|A0A2H3SJ22_FUSOX;tr|K3VR35|K3VR35_FUSPC;tr|I1RIX0|I1RIX0_GIBZE",26.899888772236,25.0497733629972,27.2938354162021,27.5886304777328,28.1593223338678,26.3910361051817
"1284-1284_t_tx1",29.3695307082007,29.3022488086596,29.6615232626536,28.735666669383,28.3151233505936,29.5292950827842
"1286-2652_t_tx1",24.2083024171596,23.3746880933572,NA,26.2386416685097,27.2886578357717,23.3729027552033
"1288-16997_t_tx1",24.9775111123775,26.6392950969664,20.5421471757263,NA,NA,22.7689815451855
"1288-17000_t_tx1;tr|A0A420TV61|A0A420TV61_FUSOX;tr|A0A420MNK5|A0A420MNK5_FUSOX;tr|A0A2H3SWG3|A0A2H3SWG3_FUSOX;tr|A0A420PJD3|A0A420PJD3_FUSOX",26.1527299979355,27.9076934510999,24.889276936421,25.1167692580871,26.6428372232783,25.8980398712229
"1288-17003_t_tx1;tr|A0A2H3ST32|A0A2H3ST32_FUSOX;tr|A0A420PJJ9|A0A420PJJ9_FUSOX",29.7878848975682,30.2989677692353,29.2293231995507,27.8721170693588,26.851605136047,28.3215877852855
"1288-17004_t_tx1;tr|A0A2H3TCX1|A0A2H3TCX1_FUSOX;tr|A0A420TV37|A0A420TV37_FUSOX",28.0544401511458,28.3251207353429,27.6841769640971,28.510584201947,28.6710162693222,27.8551500106058
"1288-17005_t_tx1;tr|A0A420Q9Q3|A0A420Q9Q3_FUSOX;tr|A0A2H3T4G2|A0A2H3T4G2_FUSOX",28.905328908194,28.8095302143296,28.6770230520734,29.0852856265371,28.1981929187889,29.146856765117
"1291-14990_t_tx1;tr|A0A420QGZ2|A0A420QGZ2_FUSOX;tr|A0A2H3T6J9|A0A2H3T6J9_FUSOX;tr|K3VRQ3|K3VRQ3_FUSPC;tr|I1RFG5|I1RFG5_GIBZE",24.9768409152465,19.1849134026868,25.7187406410582,23.342520614082,22.2333396738744,24.1675883897465
"tr|A0A420SNM3|A0A420SNM3_FUSOX;tr|A0A420QH60|A0A420QH60_FUSOX;tr|A0A420MZ17|A0A420MZ17_FUSOX;tr|A0A2H3SVC5|A0A2H3SVC5_FUSOX;1291-14997_t_tx1;tr|K3W2L7|K3W2L7_FUSPC;tr|I1RFH0|I1RFH0_GIBZE",21.5121197851662,23.2253117199535,22.0413204055834,NA,NA,23.1955044835403
"tr|A0A420S7S5|A0A420S7S5_FUSOX;tr|A0A420P1D8|A0A420P1D8_FUSOX;tr|A0A2H3TAM4|A0A2H3TAM4_FUSOX;1293-336_t_tx1",23.6285780425147,23.774512984802,23.8362018750716,24.8627960152381,24.5457823015954,25.1236560565415
"1293-337_t_tx1;tr|A0A420P1H5|A0A420P1H5_FUSOX;tr|A0A420MS74|A0A420MS74_FUSOX;tr|A0A2H3TB67|A0A2H3TB67_FUSOX",24.1298013378846,25.6354967371971,NA,22.5372444767777,NA,23.8873214738179
"12944-12944_t_tx1;tr|A0A2H3TCG4|A0A2H3TCG4_FUSOX;tr|A0A420SR81|A0A420SR81_FUSOX;tr|A0A420MUD3|A0A420MUD3_FUSOX;tr|A0A420P380|A0A420P380_FUSOX;tr|A0A420R7K3|A0A420R7K3_FUSOX",26.3613926960675,26.2396587042396,26.1347452457957,27.1903874105686,27.2561934996912,27.2419617498259
"12945-12945_t_tx1;tr|A0A420MUE5|A0A420MUE5_FUSOX;tr|A0A420P371|A0A420P371_FUSOX;tr|A0A2H3T9P7|A0A2H3T9P7_FUSOX",25.183787555802,24.7668810428049,24.0766761895402,23.7194906054378,22.2182714543477,23.7173424094934
"12947-12947_t_tx1;tr|A0A420SQY3|A0A420SQY3_FUSOX;tr|A0A420R7N3|A0A420R7N3_FUSOX;tr|A0A420MUI9|A0A420MUI9_FUSOX;sp|Q4IA56|CYM1_GIBZE;tr|A0A2H3T147|A0A2H3T147_FUSOX;tr|K3UW74|K3UW74_FUSPC",26.7007233681043,27.2359243954352,24.9812305800645,25.3915146414148,26.7181269133387,26.7243200250171
"1295-15998_t_tx1;tr|A0A2H3SU93|A0A2H3SU93_FUSOX;tr|K3VVE6|K3VVE6_FUSPC;tr|I1RBR2|I1RBR2_GIBZE",27.4559723192664,27.1957542910605,26.943281868597,23.0356363477312,24.1314349691014,26.5824700723959
"1295-15999_t_tx1;tr|A0A420TUH6|A0A420TUH6_FUSOX;tr|A0A2H3STK8|A0A2H3STK8_FUSOX;tr|A0A420RMR3|A0A420RMR3_FUSOX;tr|A0A420MXT6|A0A420MXT6_FUSOX;tr|A0A420PSN6|A0A420PSN6_FUSOX",26.4832510389406,26.7842165927885,25.7178883411939,25.7134025995625,23.1027364850697,25.0597551663034
"1295-16001_t_tx1;tr|A0A420TV41|A0A420TV41_FUSOX;tr|A0A420RMU5|A0A420RMU5_FUSOX;tr|A0A420MXT7|A0A420MXT7_FUSOX;tr|A0A2H3T4X3|A0A2H3T4X3_FUSOX",28.2188676895388,30.4025376904561,27.4489093662756,NA,NA,26.8198957449844
"1295-16002_t_tx1",25.2554327026908,23.7602619591643,25.2686909202687,23.1746930555461,23.6190381185791,24.1287869473993
"1297-3174_t_tx1;tr|K3VP72|K3VP72_FUSPC;tr|A0A2H3T0K8|A0A2H3T0K8_FUSOX;tr|A0A420QW51|A0A420QW51_FUSOX;tr|A0A420MTT2|A0A420MTT2_FUSOX;tr|I1RPU1|I1RPU1_GIBZE",23.3720147683991,22.572362889301,23.651631516906,25.6021683387208,27.2406811518928,24.2196996326136
"tr|A0A420RIW9|A0A420RIW9_FUSOX;tr|A0A420QW28|A0A420QW28_FUSOX;tr|A0A420PL82|A0A420PL82_FUSOX;tr|A0A2H3T3Q9|A0A2H3T3Q9_FUSOX;1297-3176_t_tx1;tr|K3USV8|K3USV8_FUSPC;tr|A0A1C3YKB6|A0A1C3YKB6_GIBZE",23.5185899112374,24.5384398337176,NA,23.9940959323132,24.1007508907483,23.4629189617526
"1300-1895_t_tx1",24.9692235087015,26.5041086735958,25.0945160166316,24.0368069914194,NA,25.9079066394275
"1300-1899_t_tx1;tr|A0A420SR45|A0A420SR45_FUSOX",28.1521647339295,28.1256009805292,27.9367189961133,25.7034787156807,22.4993021190187,28.1003035367018
"1300-1904_t_tx1",24.8351399901937,26.6464346920832,24.4342390044662,NA,NA,24.3076473318893
"1300-1905_t_tx1",22.7926774968958,23.3540431733752,23.1192990110464,NA,NA,NA
"1300-4320_t_tx1",34.1141276825561,32.5830246660812,33.385770041466,32.9603030776923,32.6486845484721,33.7785530712689
"1302-11817_t_tx1;tr|A0A420QX42|A0A420QX42_FUSOX;tr|A0A420NAY4|A0A420NAY4_FUSOX;tr|A0A2H3TEL4|A0A2H3TEL4_FUSOX",22.2345986251065,21.7624927252111,23.8734181054816,NA,23.341006971076,23.6526590398897
"1302-11818_t_tx1;tr|A0A2H3SUU8|A0A2H3SUU8_FUSOX;tr|I1RCU2|I1RCU2_GIBZE;tr|K3VF07|K3VF07_FUSPC",31.266611405321,31.7247187750782,31.2969003278751,31.0152025592915,31.0888625050825,30.8232376718589
"1302-11819_t_tx1;tr|A0A420QX78|A0A420QX78_FUSOX;tr|Q8TGD1|Q8TGD1_FUSOX;tr|A0A420NAY2|A0A420NAY2_FUSOX;tr|L0E728|L0E728_FUSOX",28.4582034241223,29.0148251073381,28.1825324111777,27.2937553332735,25.7635887097267,27.3477062323159
"1302-11820_t_tx1;tr|A0A420TCA1|A0A420TCA1_FUSOX;tr|A0A420S3K8|A0A420S3K8_FUSOX;tr|A0A420NAY5|A0A420NAY5_FUSOX;tr|A0A2H3TB39|A0A2H3TB39_FUSOX",25.3348140673055,26.4272672844265,25.2821109869676,27.4600010243455,26.0390701363106,22.6786815099761
"tr|A0A420MPI8|A0A420MPI8_FUSOX;1303-15114_t_tx1;tr|K3UZQ7|K3UZQ7_FUSPC;tr|A0A2H3TUM6|A0A2H3TUM6_FUSOX;tr|A0A1C3YN54|A0A1C3YN54_GIBZE",29.5692590837666,28.931020393968,29.768288396872,30.8837021671581,30.6230836059874,30.1150224528288
"1303-15116_t_tx1",21.785507672963,22.9318241278872,NA,NA,23.1713831342596,22.7840429572597
"1304-202_t_tx1",24.6819116413876,23.0288143747956,24.3079689038447,24.0642586766833,24.4865968356309,23.356968933611
"1306-10461_t_tx1;tr|A0A420S890|A0A420S890_FUSOX;tr|A0A420RRJ0|A0A420RRJ0_FUSOX;tr|A0A2H3TI20|A0A2H3TI20_FUSOX;tr|K3VGN8|K3VGN8_FUSPC;tr|I1RNF7|I1RNF7_GIBZE",26.8797144470328,24.5605591739313,27.0319444184257,26.0657434099345,25.0181465721051,27.5255659540355
"1308-7536_t_tx1",28.4739514782028,26.9662388808549,28.5267091101753,29.2451085932925,29.0678985531088,28.8395178534183
"1308-7537_t_tx1;tr|A0A2H3TLN1|A0A2H3TLN1_FUSOX;tr|V6RV57|V6RV57_GIBZE;tr|K3VCL7|K3VCL7_FUSPC",30.7721063351835,32.0241051312603,30.9061797311325,29.422608784921,28.7149839168684,30.1331589787446
"1308-7538_t_tx1;tr|A0A2H3TIW6|A0A2H3TIW6_FUSOX",25.8179761281231,26.1129256477767,24.6449212953164,25.9247344689784,26.1511130608462,24.1547102924647
"1308-7539_t_tx1;tr|A0A420NHG0|A0A420NHG0_FUSOX;tr|A0A2H3TAJ6|A0A2H3TAJ6_FUSOX;tr|K3VY73|K3VY73_FUSPC;tr|A0A1C3YLQ3|A0A1C3YLQ3_GIBZE",24.6345798182622,23.5218888936242,25.8276020702812,NA,NA,22.9962849401927
"1308-7543_t_tx1;tr|A0A2H3TDE9|A0A2H3TDE9_FUSOX;tr|K3VCM2|K3VCM2_FUSPC;tr|I1RY49|I1RY49_GIBZE",28.3178274297332,28.904600154703,27.352214275831,24.5192980795883,24.7151264307117,27.4863077213272
"1308-896_t_tx1",27.3387191949267,28.9664385756495,27.062059093468,23.1818400081187,NA,NA
"1308-908_t_tx1;tr|A0A420RJM8|A0A420RJM8_FUSOX;tr|A0A420MZA2|A0A420MZA2_FUSOX;tr|A0A2H3SJN9|A0A2H3SJN9_FUSOX;tr|A0A420TDE3|A0A420TDE3_FUSOX",23.9952691443667,23.3737936120823,24.5996020749062,24.3648194340348,23.2897093424214,24.0264655793452
"1308-916_t_tx1",29.2166391714675,28.4136274825974,29.0320515664848,30.5425641854965,31.2782784772501,30.0479721495305
"1309-15863_t_tx1;tr|A0A420NYW1|A0A420NYW1_FUSOX;tr|A0A2H3T2E1|A0A2H3T2E1_FUSOX;tr|A0A420QKS2|A0A420QKS2_FUSOX;tr|A0A420QNJ6|A0A420QNJ6_FUSOX",30.3287020078158,29.602727010662,30.3730320915965,29.9554199533861,29.9733835250961,30.4937171849115
"1309-15865_t_tx1;tr|A0A420SVQ5|A0A420SVQ5_FUSOX;tr|A0A420NV89|A0A420NV89_FUSOX;tr|A0A2H3TDY1|A0A2H3TDY1_FUSOX;tr|A0A420NYX7|A0A420NYX7_FUSOX;tr|A0A420QNP9|A0A420QNP9_FUSOX;tr|I1RQZ2|I1RQZ2_GIBZE;tr|K3VRW3|K3VRW3_FUSPC",25.5992882162043,23.824570848234,25.1517013632229,27.3496738072436,27.3888563128895,26.4354336908281
"1312-1120_t_tx1;tr|A0A2H3TIT9|A0A2H3TIT9_FUSOX",26.8997204101118,26.7130988394945,27.1192559782791,26.9098757063515,26.1050406394309,26.7005186786683
"1312-3460_t_tx1",22.1688538077502,22.3569708060036,NA,NA,24.1805329387084,22.882621255359
"tr|A0A420S0S0|A0A420S0S0_FUSOX;tr|A0A420QWU7|A0A420QWU7_FUSOX;tr|A0A420PG23|A0A420PG23_FUSOX;tr|A0A420MQS0|A0A420MQS0_FUSOX;tr|A0A2H3T9C0|A0A2H3T9C0_FUSOX;1312-7327_t_tx1;tr|K3VKX1|K3VKX1_FUSPC;tr|A0A098DDV4|A0A098DDV4_GIBZE",21.7229364940353,22.4691983103257,NA,24.0405999176466,25.3635950906723,NA
"tr|K3W064|K3W064_FUSPC;tr|A0A420PHD8|A0A420PHD8_FUSOX;tr|A0A2H3THJ5|A0A2H3THJ5_FUSOX;tr|A0A420NFG5|A0A420NFG5_FUSOX;tr|A0A420U2K8|A0A420U2K8_FUSOX;1313-15844_t_tx1;tr|A0A098E030|A0A098E030_GIBZE",22.7397237360199,21.1966028001429,22.8549816776139,23.5562169569496,25.5279207963745,23.7347536236584
"tr|A0A420U2Q9|A0A420U2Q9_FUSOX;tr|A0A2H3TQW3|A0A2H3TQW3_FUSOX;1313-15845_t_tx1;tr|K3UN33|K3UN33_FUSPC;tr|I1RNP7|I1RNP7_GIBZE",28.123363052625,27.9436093723128,27.891451830221,28.5348171194474,27.9608875997351,27.9843501037169
"1313-16784_t_tx1",27.2397024022515,27.7352333292137,27.8565442869172,26.9551144738388,27.798006306784,28.7520833900838
"1313-16790_t_tx1;tr|A0A420P592|A0A420P592_FUSOX;tr|A0A2H3TE40|A0A2H3TE40_FUSOX;tr|I1RTF0|I1RTF0_GIBZE;tr|K3V9P7|K3V9P7_FUSPC",26.5690738225777,26.8971670280831,26.2541408913004,25.5264069517082,25.256374299872,26.7928923563952
"tr|A0A420RDY7|A0A420RDY7_FUSOX;tr|A0A420PGY6|A0A420PGY6_FUSOX;1314-1314_t_tx1;tr|Q86ZD7|Q86ZD7_FUSOX;tr|A0A2H3TIU8|A0A2H3TIU8_FUSOX",24.3274476929478,24.6726740613728,24.1746597434784,23.9749377675407,25.0440706961592,23.8623461995841
"1316-17989_t_tx1",23.1937643966165,20.9303273620511,22.4464331949306,25.4695192658452,24.0804708964108,23.3897467618
"1322-13008_t_tx1",NA,29.9203542011427,NA,28.2243588855239,27.9993836436303,28.9078333556187
"1322-1323_t_tx1",23.0932239295433,NA,22.4679843965188,27.6944949842375,30.6658361318569,23.5812006530083
