"Majority.protein.IDs","SampleID","value","Group","Protein"
"7248-2476_t_tx1;tr|I1RZR6|I1RZR6_GIBZE;tr|A0A420SGX1|A0A420SGX1_FUSOX;tr|A0A420QLM2|A0A420QLM2_FUSOX;tr|A0A420N503|A0A420N503_FUSOX;tr|A0A2H3SVZ7|A0A2H3SVZ7_FUSOX;tr|K3UVM4|K3UVM4_FUSPC","mineral_MPLEx_01",NA,"Mineral","7248-2476_t_tx1"
"7248-2476_t_tx1;tr|I1RZR6|I1RZR6_GIBZE;tr|A0A420SGX1|A0A420SGX1_FUSOX;tr|A0A420QLM2|A0A420QLM2_FUSOX;tr|A0A420N503|A0A420N503_FUSOX;tr|A0A2H3SVZ7|A0A2H3SVZ7_FUSOX;tr|K3UVM4|K3UVM4_FUSPC","mineral_MPLEx_02",NA,"Mineral","7248-2476_t_tx1"
"7248-2476_t_tx1;tr|I1RZR6|I1RZR6_GIBZE;tr|A0A420SGX1|A0A420SGX1_FUSOX;tr|A0A420QLM2|A0A420QLM2_FUSOX;tr|A0A420N503|A0A420N503_FUSOX;tr|A0A2H3SVZ7|A0A2H3SVZ7_FUSOX;tr|K3UVM4|K3UVM4_FUSPC","mineral_MPLEx_03",NA,"Mineral","7248-2476_t_tx1"
"7269-11258_t_tx1;tr|A0A420SYX3|A0A420SYX3_FUSOX;tr|A0A420QVU5|A0A420QVU5_FUSOX;tr|A0A420NMZ2|A0A420NMZ2_FUSOX;tr|A0A2H3TGA3|A0A2H3TGA3_FUSOX","no_mineral_MPLEx_01",25.6014637740928,"No Mineral","7269-11258_t_tx1"
"7269-11258_t_tx1;tr|A0A420SYX3|A0A420SYX3_FUSOX;tr|A0A420QVU5|A0A420QVU5_FUSOX;tr|A0A420NMZ2|A0A420NMZ2_FUSOX;tr|A0A2H3TGA3|A0A2H3TGA3_FUSOX","no_mineral_MPLEx_02",26.3001226408972,"No Mineral","7269-11258_t_tx1"
"7269-11258_t_tx1;tr|A0A420SYX3|A0A420SYX3_FUSOX;tr|A0A420QVU5|A0A420QVU5_FUSOX;tr|A0A420NMZ2|A0A420NMZ2_FUSOX;tr|A0A2H3TGA3|A0A2H3TGA3_FUSOX","no_mineral_MPLEx_03",25.1334408318456,"No Mineral","7269-11258_t_tx1"
"7269-11258_t_tx1;tr|A0A420SYX3|A0A420SYX3_FUSOX;tr|A0A420QVU5|A0A420QVU5_FUSOX;tr|A0A420NMZ2|A0A420NMZ2_FUSOX;tr|A0A2H3TGA3|A0A2H3TGA3_FUSOX","mineral_MPLEx_01",22.5839068392528,"Mineral","7269-11258_t_tx1"
"7269-11258_t_tx1;tr|A0A420SYX3|A0A420SYX3_FUSOX;tr|A0A420QVU5|A0A420QVU5_FUSOX;tr|A0A420NMZ2|A0A420NMZ2_FUSOX;tr|A0A2H3TGA3|A0A2H3TGA3_FUSOX","mineral_MPLEx_02",NA,"Mineral","7269-11258_t_tx1"
"7269-11258_t_tx1;tr|A0A420SYX3|A0A420SYX3_FUSOX;tr|A0A420QVU5|A0A420QVU5_FUSOX;tr|A0A420NMZ2|A0A420NMZ2_FUSOX;tr|A0A2H3TGA3|A0A2H3TGA3_FUSOX","mineral_MPLEx_03",25.3167485226931,"Mineral","7269-11258_t_tx1"
"7269-11261_t_tx1;tr|A0A420SYP8|A0A420SYP8_FUSOX","no_mineral_MPLEx_01",26.4144451097375,"No Mineral","7269-11261_t_tx1"
"7269-11261_t_tx1;tr|A0A420SYP8|A0A420SYP8_FUSOX","no_mineral_MPLEx_02",25.8804298198985,"No Mineral","7269-11261_t_tx1"
"7269-11261_t_tx1;tr|A0A420SYP8|A0A420SYP8_FUSOX","no_mineral_MPLEx_03",26.3580838648974,"No Mineral","7269-11261_t_tx1"
"7269-11261_t_tx1;tr|A0A420SYP8|A0A420SYP8_FUSOX","mineral_MPLEx_01",24.3644105184568,"Mineral","7269-11261_t_tx1"
"7269-11261_t_tx1;tr|A0A420SYP8|A0A420SYP8_FUSOX","mineral_MPLEx_02",24.3920139471082,"Mineral","7269-11261_t_tx1"
"7269-11261_t_tx1;tr|A0A420SYP8|A0A420SYP8_FUSOX","mineral_MPLEx_03",25.0815604960516,"Mineral","7269-11261_t_tx1"
"7269-11265_t_tx1;tr|A0A2H3TJT9|A0A2H3TJT9_FUSOX;tr|A0A420SYV0|A0A420SYV0_FUSOX;tr|K3W000|K3W000_FUSPC;sp|Q4ICA8|RUVB1_GIBZE","no_mineral_MPLEx_01",27.7859049083227,"No Mineral","7269-11265_t_tx1"
"7269-11265_t_tx1;tr|A0A2H3TJT9|A0A2H3TJT9_FUSOX;tr|A0A420SYV0|A0A420SYV0_FUSOX;tr|K3W000|K3W000_FUSPC;sp|Q4ICA8|RUVB1_GIBZE","no_mineral_MPLEx_02",26.8645986189791,"No Mineral","7269-11265_t_tx1"
"7269-11265_t_tx1;tr|A0A2H3TJT9|A0A2H3TJT9_FUSOX;tr|A0A420SYV0|A0A420SYV0_FUSOX;tr|K3W000|K3W000_FUSPC;sp|Q4ICA8|RUVB1_GIBZE","no_mineral_MPLEx_03",27.8735456703644,"No Mineral","7269-11265_t_tx1"
"7269-11265_t_tx1;tr|A0A2H3TJT9|A0A2H3TJT9_FUSOX;tr|A0A420SYV0|A0A420SYV0_FUSOX;tr|K3W000|K3W000_FUSPC;sp|Q4ICA8|RUVB1_GIBZE","mineral_MPLEx_01",27.4482795430458,"Mineral","7269-11265_t_tx1"
"7269-11265_t_tx1;tr|A0A2H3TJT9|A0A2H3TJT9_FUSOX;tr|A0A420SYV0|A0A420SYV0_FUSOX;tr|K3W000|K3W000_FUSPC;sp|Q4ICA8|RUVB1_GIBZE","mineral_MPLEx_02",27.6658644892202,"Mineral","7269-11265_t_tx1"
"7269-11265_t_tx1;tr|A0A2H3TJT9|A0A2H3TJT9_FUSOX;tr|A0A420SYV0|A0A420SYV0_FUSOX;tr|K3W000|K3W000_FUSPC;sp|Q4ICA8|RUVB1_GIBZE","mineral_MPLEx_03",27.204701209457,"Mineral","7269-11265_t_tx1"
"7269-11268_t_tx1;tr|A0A420NMR9|A0A420NMR9_FUSOX;tr|A0A2H3TGA0|A0A2H3TGA0_FUSOX","no_mineral_MPLEx_01",24.2265129789562,"No Mineral","7269-11268_t_tx1"
"7269-11268_t_tx1;tr|A0A420NMR9|A0A420NMR9_FUSOX;tr|A0A2H3TGA0|A0A2H3TGA0_FUSOX","no_mineral_MPLEx_02",24.8776658032108,"No Mineral","7269-11268_t_tx1"
"7269-11268_t_tx1;tr|A0A420NMR9|A0A420NMR9_FUSOX;tr|A0A2H3TGA0|A0A2H3TGA0_FUSOX","no_mineral_MPLEx_03",22.2394624211711,"No Mineral","7269-11268_t_tx1"
"7269-11268_t_tx1;tr|A0A420NMR9|A0A420NMR9_FUSOX;tr|A0A2H3TGA0|A0A2H3TGA0_FUSOX","mineral_MPLEx_01",21.5970817170868,"Mineral","7269-11268_t_tx1"
"7269-11268_t_tx1;tr|A0A420NMR9|A0A420NMR9_FUSOX;tr|A0A2H3TGA0|A0A2H3TGA0_FUSOX","mineral_MPLEx_02",22.644219600695,"Mineral","7269-11268_t_tx1"
"7269-11268_t_tx1;tr|A0A420NMR9|A0A420NMR9_FUSOX;tr|A0A2H3TGA0|A0A2H3TGA0_FUSOX","mineral_MPLEx_03",NA,"Mineral","7269-11268_t_tx1"
"7269-11270_t_tx1;tr|A0A2H3T074|A0A2H3T074_FUSOX;tr|K3W001|K3W001_FUSPC;tr|I1RMG6|I1RMG6_GIBZE","no_mineral_MPLEx_01",27.1585112202225,"No Mineral","7269-11270_t_tx1"
"7269-11270_t_tx1;tr|A0A2H3T074|A0A2H3T074_FUSOX;tr|K3W001|K3W001_FUSPC;tr|I1RMG6|I1RMG6_GIBZE","no_mineral_MPLEx_02",27.6189690212629,"No Mineral","7269-11270_t_tx1"
"7269-11270_t_tx1;tr|A0A2H3T074|A0A2H3T074_FUSOX;tr|K3W001|K3W001_FUSPC;tr|I1RMG6|I1RMG6_GIBZE","no_mineral_MPLEx_03",27.1898502126141,"No Mineral","7269-11270_t_tx1"
"7269-11270_t_tx1;tr|A0A2H3T074|A0A2H3T074_FUSOX;tr|K3W001|K3W001_FUSPC;tr|I1RMG6|I1RMG6_GIBZE","mineral_MPLEx_01",25.96383250891,"Mineral","7269-11270_t_tx1"
"7269-11270_t_tx1;tr|A0A2H3T074|A0A2H3T074_FUSOX;tr|K3W001|K3W001_FUSPC;tr|I1RMG6|I1RMG6_GIBZE","mineral_MPLEx_02",25.7491431023834,"Mineral","7269-11270_t_tx1"
"7269-11270_t_tx1;tr|A0A2H3T074|A0A2H3T074_FUSOX;tr|K3W001|K3W001_FUSPC;tr|I1RMG6|I1RMG6_GIBZE","mineral_MPLEx_03",26.5592782034914,"Mineral","7269-11270_t_tx1"
"7270-16069_t_tx1","no_mineral_MPLEx_01",24.4165648155091,"No Mineral","7270-16069_t_tx1"
"7270-16069_t_tx1","no_mineral_MPLEx_02",25.3073839075742,"No Mineral","7270-16069_t_tx1"
"7270-16069_t_tx1","no_mineral_MPLEx_03",24.7587592334417,"No Mineral","7270-16069_t_tx1"
"7270-16069_t_tx1","mineral_MPLEx_01",23.0719726749787,"Mineral","7270-16069_t_tx1"
"7270-16069_t_tx1","mineral_MPLEx_02",22.6533651414522,"Mineral","7270-16069_t_tx1"
"7270-16069_t_tx1","mineral_MPLEx_03",25.0955264931273,"Mineral","7270-16069_t_tx1"
"7271-9837_t_tx1","no_mineral_MPLEx_01",32.1333633007574,"No Mineral","7271-9837_t_tx1"
"7271-9837_t_tx1","no_mineral_MPLEx_02",32.7056844350986,"No Mineral","7271-9837_t_tx1"
"7271-9837_t_tx1","no_mineral_MPLEx_03",32.1475287839047,"No Mineral","7271-9837_t_tx1"
"7271-9837_t_tx1","mineral_MPLEx_01",31.035009560327,"Mineral","7271-9837_t_tx1"
"7271-9837_t_tx1","mineral_MPLEx_02",31.760163514405,"Mineral","7271-9837_t_tx1"
"7271-9837_t_tx1","mineral_MPLEx_03",29.9661979583749,"Mineral","7271-9837_t_tx1"
"7280-9704_t_tx1","no_mineral_MPLEx_01",24.6710621902045,"No Mineral","7280-9704_t_tx1"
"7280-9704_t_tx1","no_mineral_MPLEx_02",26.4240304007678,"No Mineral","7280-9704_t_tx1"
"7280-9704_t_tx1","no_mineral_MPLEx_03",23.8205395664425,"No Mineral","7280-9704_t_tx1"
"7280-9704_t_tx1","mineral_MPLEx_01",22.6714010863254,"Mineral","7280-9704_t_tx1"
"7280-9704_t_tx1","mineral_MPLEx_02",24.5031468398554,"Mineral","7280-9704_t_tx1"
"7280-9704_t_tx1","mineral_MPLEx_03",23.2314337925796,"Mineral","7280-9704_t_tx1"
"tr|A0A2H3SWC7|A0A2H3SWC7_FUSOX;7280-9705_t_tx1;tr|K3VNI5|K3VNI5_FUSPC;sp|Q4HYB8|SPT16_GIBZE","no_mineral_MPLEx_01",26.2158955664818,"No Mineral","7280-9705_t_tx1"
"tr|A0A2H3SWC7|A0A2H3SWC7_FUSOX;7280-9705_t_tx1;tr|K3VNI5|K3VNI5_FUSPC;sp|Q4HYB8|SPT16_GIBZE","no_mineral_MPLEx_02",26.2971316590595,"No Mineral","7280-9705_t_tx1"
"tr|A0A2H3SWC7|A0A2H3SWC7_FUSOX;7280-9705_t_tx1;tr|K3VNI5|K3VNI5_FUSPC;sp|Q4HYB8|SPT16_GIBZE","no_mineral_MPLEx_03",25.2801877138404,"No Mineral","7280-9705_t_tx1"
"tr|A0A2H3SWC7|A0A2H3SWC7_FUSOX;7280-9705_t_tx1;tr|K3VNI5|K3VNI5_FUSPC;sp|Q4HYB8|SPT16_GIBZE","mineral_MPLEx_01",24.4965651752503,"Mineral","7280-9705_t_tx1"
"tr|A0A2H3SWC7|A0A2H3SWC7_FUSOX;7280-9705_t_tx1;tr|K3VNI5|K3VNI5_FUSPC;sp|Q4HYB8|SPT16_GIBZE","mineral_MPLEx_02",NA,"Mineral","7280-9705_t_tx1"
"tr|A0A2H3SWC7|A0A2H3SWC7_FUSOX;7280-9705_t_tx1;tr|K3VNI5|K3VNI5_FUSPC;sp|Q4HYB8|SPT16_GIBZE","mineral_MPLEx_03",24.8813080913659,"Mineral","7280-9705_t_tx1"
"7280-9706_t_tx1;tr|A0A420R6L0|A0A420R6L0_FUSOX;tr|A0A2H3SML1|A0A2H3SML1_FUSOX;tr|A0A420NKQ4|A0A420NKQ4_FUSOX","no_mineral_MPLEx_01",26.2306953283207,"No Mineral","7280-9706_t_tx1"
"7280-9706_t_tx1;tr|A0A420R6L0|A0A420R6L0_FUSOX;tr|A0A2H3SML1|A0A2H3SML1_FUSOX;tr|A0A420NKQ4|A0A420NKQ4_FUSOX","no_mineral_MPLEx_02",24.8739721908477,"No Mineral","7280-9706_t_tx1"
"7280-9706_t_tx1;tr|A0A420R6L0|A0A420R6L0_FUSOX;tr|A0A2H3SML1|A0A2H3SML1_FUSOX;tr|A0A420NKQ4|A0A420NKQ4_FUSOX","no_mineral_MPLEx_03",26.2673565852581,"No Mineral","7280-9706_t_tx1"
"7280-9706_t_tx1;tr|A0A420R6L0|A0A420R6L0_FUSOX;tr|A0A2H3SML1|A0A2H3SML1_FUSOX;tr|A0A420NKQ4|A0A420NKQ4_FUSOX","mineral_MPLEx_01",24.8649946285192,"Mineral","7280-9706_t_tx1"
"7280-9706_t_tx1;tr|A0A420R6L0|A0A420R6L0_FUSOX;tr|A0A2H3SML1|A0A2H3SML1_FUSOX;tr|A0A420NKQ4|A0A420NKQ4_FUSOX","mineral_MPLEx_02",24.911821780791,"Mineral","7280-9706_t_tx1"
"7280-9706_t_tx1;tr|A0A420R6L0|A0A420R6L0_FUSOX;tr|A0A2H3SML1|A0A2H3SML1_FUSOX;tr|A0A420NKQ4|A0A420NKQ4_FUSOX","mineral_MPLEx_03",25.3465859824543,"Mineral","7280-9706_t_tx1"
"7305-4106_t_tx1;tr|A0A2H3TQ98|A0A2H3TQ98_FUSOX;tr|A0A420NY68|A0A420NY68_FUSOX;tr|K3W0Q0|K3W0Q0_FUSPC;tr|A0A1C3YN26|A0A1C3YN26_GIBZE;tr|A0A1D8MJA9|A0A1D8MJA9_FUSOX","no_mineral_MPLEx_01",33.5154384155013,"No Mineral","7305-4106_t_tx1"
"7305-4106_t_tx1;tr|A0A2H3TQ98|A0A2H3TQ98_FUSOX;tr|A0A420NY68|A0A420NY68_FUSOX;tr|K3W0Q0|K3W0Q0_FUSPC;tr|A0A1C3YN26|A0A1C3YN26_GIBZE;tr|A0A1D8MJA9|A0A1D8MJA9_FUSOX","no_mineral_MPLEx_02",33.8958308301593,"No Mineral","7305-4106_t_tx1"
"7305-4106_t_tx1;tr|A0A2H3TQ98|A0A2H3TQ98_FUSOX;tr|A0A420NY68|A0A420NY68_FUSOX;tr|K3W0Q0|K3W0Q0_FUSPC;tr|A0A1C3YN26|A0A1C3YN26_GIBZE;tr|A0A1D8MJA9|A0A1D8MJA9_FUSOX","no_mineral_MPLEx_03",33.2721665222463,"No Mineral","7305-4106_t_tx1"
"7305-4106_t_tx1;tr|A0A2H3TQ98|A0A2H3TQ98_FUSOX;tr|A0A420NY68|A0A420NY68_FUSOX;tr|K3W0Q0|K3W0Q0_FUSPC;tr|A0A1C3YN26|A0A1C3YN26_GIBZE;tr|A0A1D8MJA9|A0A1D8MJA9_FUSOX","mineral_MPLEx_01",32.2913642516428,"Mineral","7305-4106_t_tx1"
"7305-4106_t_tx1;tr|A0A2H3TQ98|A0A2H3TQ98_FUSOX;tr|A0A420NY68|A0A420NY68_FUSOX;tr|K3W0Q0|K3W0Q0_FUSPC;tr|A0A1C3YN26|A0A1C3YN26_GIBZE;tr|A0A1D8MJA9|A0A1D8MJA9_FUSOX","mineral_MPLEx_02",32.3331006157148,"Mineral","7305-4106_t_tx1"
"7305-4106_t_tx1;tr|A0A2H3TQ98|A0A2H3TQ98_FUSOX;tr|A0A420NY68|A0A420NY68_FUSOX;tr|K3W0Q0|K3W0Q0_FUSPC;tr|A0A1C3YN26|A0A1C3YN26_GIBZE;tr|A0A1D8MJA9|A0A1D8MJA9_FUSOX","mineral_MPLEx_03",32.834278029866,"Mineral","7305-4106_t_tx1"
"7305-4113_t_tx1;tr|A0A420S654|A0A420S654_FUSOX;tr|A0A420NYA7|A0A420NYA7_FUSOX;tr|A0A2H3U715|A0A2H3U715_FUSOX","no_mineral_MPLEx_01",23.0208838546732,"No Mineral","7305-4113_t_tx1"
"7305-4113_t_tx1;tr|A0A420S654|A0A420S654_FUSOX;tr|A0A420NYA7|A0A420NYA7_FUSOX;tr|A0A2H3U715|A0A2H3U715_FUSOX","no_mineral_MPLEx_02",22.4699711826875,"No Mineral","7305-4113_t_tx1"
"7305-4113_t_tx1;tr|A0A420S654|A0A420S654_FUSOX;tr|A0A420NYA7|A0A420NYA7_FUSOX;tr|A0A2H3U715|A0A2H3U715_FUSOX","no_mineral_MPLEx_03",23.0495636232329,"No Mineral","7305-4113_t_tx1"
"7305-4113_t_tx1;tr|A0A420S654|A0A420S654_FUSOX;tr|A0A420NYA7|A0A420NYA7_FUSOX;tr|A0A2H3U715|A0A2H3U715_FUSOX","mineral_MPLEx_01",24.553493131847,"Mineral","7305-4113_t_tx1"
"7305-4113_t_tx1;tr|A0A420S654|A0A420S654_FUSOX;tr|A0A420NYA7|A0A420NYA7_FUSOX;tr|A0A2H3U715|A0A2H3U715_FUSOX","mineral_MPLEx_02",24.4129260940087,"Mineral","7305-4113_t_tx1"
"7305-4113_t_tx1;tr|A0A420S654|A0A420S654_FUSOX;tr|A0A420NYA7|A0A420NYA7_FUSOX;tr|A0A2H3U715|A0A2H3U715_FUSOX","mineral_MPLEx_03",22.9996096775702,"Mineral","7305-4113_t_tx1"
"7305-4117_t_tx1;tr|A0A420S5Z8|A0A420S5Z8_FUSOX;tr|A0A2H3TQ89|A0A2H3TQ89_FUSOX","no_mineral_MPLEx_01",23.9394266915216,"No Mineral","7305-4117_t_tx1"
"7305-4117_t_tx1;tr|A0A420S5Z8|A0A420S5Z8_FUSOX;tr|A0A2H3TQ89|A0A2H3TQ89_FUSOX","no_mineral_MPLEx_02",24.3590583407925,"No Mineral","7305-4117_t_tx1"
"7305-4117_t_tx1;tr|A0A420S5Z8|A0A420S5Z8_FUSOX;tr|A0A2H3TQ89|A0A2H3TQ89_FUSOX","no_mineral_MPLEx_03",NA,"No Mineral","7305-4117_t_tx1"
"7305-4117_t_tx1;tr|A0A420S5Z8|A0A420S5Z8_FUSOX;tr|A0A2H3TQ89|A0A2H3TQ89_FUSOX","mineral_MPLEx_01",22.9722137378264,"Mineral","7305-4117_t_tx1"
"7305-4117_t_tx1;tr|A0A420S5Z8|A0A420S5Z8_FUSOX;tr|A0A2H3TQ89|A0A2H3TQ89_FUSOX","mineral_MPLEx_02",24.3818850941658,"Mineral","7305-4117_t_tx1"
"7305-4117_t_tx1;tr|A0A420S5Z8|A0A420S5Z8_FUSOX;tr|A0A2H3TQ89|A0A2H3TQ89_FUSOX","mineral_MPLEx_03",24.2438842027022,"Mineral","7305-4117_t_tx1"
"7331-3854_t_tx1","no_mineral_MPLEx_01",24.968709968447,"No Mineral","7331-3854_t_tx1"
"7331-3854_t_tx1","no_mineral_MPLEx_02",25.7912552460294,"No Mineral","7331-3854_t_tx1"
"7331-3854_t_tx1","no_mineral_MPLEx_03",25.523765765654,"No Mineral","7331-3854_t_tx1"
"7331-3854_t_tx1","mineral_MPLEx_01",21.7952781007754,"Mineral","7331-3854_t_tx1"
"7331-3854_t_tx1","mineral_MPLEx_02",NA,"Mineral","7331-3854_t_tx1"
"7331-3854_t_tx1","mineral_MPLEx_03",25.8212546681792,"Mineral","7331-3854_t_tx1"
"7362-8541_t_tx1","no_mineral_MPLEx_01",24.0156107272411,"No Mineral","7362-8541_t_tx1"
"7362-8541_t_tx1","no_mineral_MPLEx_02",24.0171844523297,"No Mineral","7362-8541_t_tx1"
"7362-8541_t_tx1","no_mineral_MPLEx_03",24.5031367742386,"No Mineral","7362-8541_t_tx1"
"7362-8541_t_tx1","mineral_MPLEx_01",23.3930309919098,"Mineral","7362-8541_t_tx1"
"7362-8541_t_tx1","mineral_MPLEx_02",NA,"Mineral","7362-8541_t_tx1"
"7362-8541_t_tx1","mineral_MPLEx_03",NA,"Mineral","7362-8541_t_tx1"
"7362-8543_t_tx1;tr|A0A2H3SZM6|A0A2H3SZM6_FUSOX;tr|K3VTB0|K3VTB0_FUSPC;tr|A0A1C3YK53|A0A1C3YK53_GIBZE","no_mineral_MPLEx_01",26.8933926051156,"No Mineral","7362-8543_t_tx1"
"7362-8543_t_tx1;tr|A0A2H3SZM6|A0A2H3SZM6_FUSOX;tr|K3VTB0|K3VTB0_FUSPC;tr|A0A1C3YK53|A0A1C3YK53_GIBZE","no_mineral_MPLEx_02",25.8909283371033,"No Mineral","7362-8543_t_tx1"
"7362-8543_t_tx1;tr|A0A2H3SZM6|A0A2H3SZM6_FUSOX;tr|K3VTB0|K3VTB0_FUSPC;tr|A0A1C3YK53|A0A1C3YK53_GIBZE","no_mineral_MPLEx_03",26.2011008954086,"No Mineral","7362-8543_t_tx1"
"7362-8543_t_tx1;tr|A0A2H3SZM6|A0A2H3SZM6_FUSOX;tr|K3VTB0|K3VTB0_FUSPC;tr|A0A1C3YK53|A0A1C3YK53_GIBZE","mineral_MPLEx_01",25.1723028484831,"Mineral","7362-8543_t_tx1"
"7362-8543_t_tx1;tr|A0A2H3SZM6|A0A2H3SZM6_FUSOX;tr|K3VTB0|K3VTB0_FUSPC;tr|A0A1C3YK53|A0A1C3YK53_GIBZE","mineral_MPLEx_02",26.1665555145076,"Mineral","7362-8543_t_tx1"
"7362-8543_t_tx1;tr|A0A2H3SZM6|A0A2H3SZM6_FUSOX;tr|K3VTB0|K3VTB0_FUSPC;tr|A0A1C3YK53|A0A1C3YK53_GIBZE","mineral_MPLEx_03",22.2797470162835,"Mineral","7362-8543_t_tx1"
"7362-8547_t_tx1;tr|A0A420SAW2|A0A420SAW2_FUSOX;tr|A0A420QD51|A0A420QD51_FUSOX;tr|A0A420PFU9|A0A420PFU9_FUSOX;tr|A0A2H3TJB9|A0A2H3TJB9_FUSOX","no_mineral_MPLEx_01",24.9384435496889,"No Mineral","7362-8547_t_tx1"
"7362-8547_t_tx1;tr|A0A420SAW2|A0A420SAW2_FUSOX;tr|A0A420QD51|A0A420QD51_FUSOX;tr|A0A420PFU9|A0A420PFU9_FUSOX;tr|A0A2H3TJB9|A0A2H3TJB9_FUSOX","no_mineral_MPLEx_02",25.1693505728679,"No Mineral","7362-8547_t_tx1"
"7362-8547_t_tx1;tr|A0A420SAW2|A0A420SAW2_FUSOX;tr|A0A420QD51|A0A420QD51_FUSOX;tr|A0A420PFU9|A0A420PFU9_FUSOX;tr|A0A2H3TJB9|A0A2H3TJB9_FUSOX","no_mineral_MPLEx_03",24.9692239023982,"No Mineral","7362-8547_t_tx1"
"7362-8547_t_tx1;tr|A0A420SAW2|A0A420SAW2_FUSOX;tr|A0A420QD51|A0A420QD51_FUSOX;tr|A0A420PFU9|A0A420PFU9_FUSOX;tr|A0A2H3TJB9|A0A2H3TJB9_FUSOX","mineral_MPLEx_01",24.0563816997312,"Mineral","7362-8547_t_tx1"
"7362-8547_t_tx1;tr|A0A420SAW2|A0A420SAW2_FUSOX;tr|A0A420QD51|A0A420QD51_FUSOX;tr|A0A420PFU9|A0A420PFU9_FUSOX;tr|A0A2H3TJB9|A0A2H3TJB9_FUSOX","mineral_MPLEx_02",NA,"Mineral","7362-8547_t_tx1"
"7362-8547_t_tx1;tr|A0A420SAW2|A0A420SAW2_FUSOX;tr|A0A420QD51|A0A420QD51_FUSOX;tr|A0A420PFU9|A0A420PFU9_FUSOX;tr|A0A2H3TJB9|A0A2H3TJB9_FUSOX","mineral_MPLEx_03",25.6217005934969,"Mineral","7362-8547_t_tx1"
"7362-8550_t_tx1;tr|A0A2H3TFQ6|A0A2H3TFQ6_FUSOX","no_mineral_MPLEx_01",26.2876494859634,"No Mineral","7362-8550_t_tx1"
"7362-8550_t_tx1;tr|A0A2H3TFQ6|A0A2H3TFQ6_FUSOX","no_mineral_MPLEx_02",26.1158091851165,"No Mineral","7362-8550_t_tx1"
"7362-8550_t_tx1;tr|A0A2H3TFQ6|A0A2H3TFQ6_FUSOX","no_mineral_MPLEx_03",26.0612753395219,"No Mineral","7362-8550_t_tx1"
"7362-8550_t_tx1;tr|A0A2H3TFQ6|A0A2H3TFQ6_FUSOX","mineral_MPLEx_01",24.460441124167,"Mineral","7362-8550_t_tx1"
"7362-8550_t_tx1;tr|A0A2H3TFQ6|A0A2H3TFQ6_FUSOX","mineral_MPLEx_02",NA,"Mineral","7362-8550_t_tx1"
"7362-8550_t_tx1;tr|A0A2H3TFQ6|A0A2H3TFQ6_FUSOX","mineral_MPLEx_03",23.9350700791492,"Mineral","7362-8550_t_tx1"
"7370-9649_t_tx1","no_mineral_MPLEx_01",28.8035602501261,"No Mineral","7370-9649_t_tx1"
"7370-9649_t_tx1","no_mineral_MPLEx_02",29.5933367092331,"No Mineral","7370-9649_t_tx1"
"7370-9649_t_tx1","no_mineral_MPLEx_03",28.3774522287573,"No Mineral","7370-9649_t_tx1"
"7370-9649_t_tx1","mineral_MPLEx_01",28.9389337810892,"Mineral","7370-9649_t_tx1"
"7370-9649_t_tx1","mineral_MPLEx_02",27.9072041103899,"Mineral","7370-9649_t_tx1"
"7370-9649_t_tx1","mineral_MPLEx_03",28.1072249033551,"Mineral","7370-9649_t_tx1"
"7370-9651_t_tx1;tr|A0A420UCU8|A0A420UCU8_FUSOX;tr|A0A420RGE9|A0A420RGE9_FUSOX;tr|A0A420Q0Z2|A0A420Q0Z2_FUSOX;tr|A0A420NJM0|A0A420NJM0_FUSOX;tr|A0A2H3TSI0|A0A2H3TSI0_FUSOX","no_mineral_MPLEx_01",28.6691175842519,"No Mineral","7370-9651_t_tx1"
"7370-9651_t_tx1;tr|A0A420UCU8|A0A420UCU8_FUSOX;tr|A0A420RGE9|A0A420RGE9_FUSOX;tr|A0A420Q0Z2|A0A420Q0Z2_FUSOX;tr|A0A420NJM0|A0A420NJM0_FUSOX;tr|A0A2H3TSI0|A0A2H3TSI0_FUSOX","no_mineral_MPLEx_02",26.5655845449818,"No Mineral","7370-9651_t_tx1"
"7370-9651_t_tx1;tr|A0A420UCU8|A0A420UCU8_FUSOX;tr|A0A420RGE9|A0A420RGE9_FUSOX;tr|A0A420Q0Z2|A0A420Q0Z2_FUSOX;tr|A0A420NJM0|A0A420NJM0_FUSOX;tr|A0A2H3TSI0|A0A2H3TSI0_FUSOX","no_mineral_MPLEx_03",27.420160427794,"No Mineral","7370-9651_t_tx1"
"7370-9651_t_tx1;tr|A0A420UCU8|A0A420UCU8_FUSOX;tr|A0A420RGE9|A0A420RGE9_FUSOX;tr|A0A420Q0Z2|A0A420Q0Z2_FUSOX;tr|A0A420NJM0|A0A420NJM0_FUSOX;tr|A0A2H3TSI0|A0A2H3TSI0_FUSOX","mineral_MPLEx_01",27.8640403790361,"Mineral","7370-9651_t_tx1"
"7370-9651_t_tx1;tr|A0A420UCU8|A0A420UCU8_FUSOX;tr|A0A420RGE9|A0A420RGE9_FUSOX;tr|A0A420Q0Z2|A0A420Q0Z2_FUSOX;tr|A0A420NJM0|A0A420NJM0_FUSOX;tr|A0A2H3TSI0|A0A2H3TSI0_FUSOX","mineral_MPLEx_02",27.5900658440752,"Mineral","7370-9651_t_tx1"
